Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
150 CRZ;Enlarge;MAL215099815E3;220.0;63.0;SMD;12.5x12.5x16;+105 °C;5000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099415E3;3300.0;10.0;SMD;16x16x16;+105 °C;7000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099401E3;680.0;10.0;SMD;10x10x10;+105 °C;3000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215097301E3;1000.0;6.3;SMD;10x10x10;+105 °C;3000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215097815E3;220.0;63.0;SMD;12.5x12.5x16;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099516E3;3300.0;16.0;SMD;16x16x21;+105 °C;7000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099503E3;680.0;16.0;SMD;10x10x12;+105 °C;3000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099301E3;1000.0;6.3;SMD;10x10x10;+105 °C;3000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099704E3;220.0;80.0;SMD;12.5x12.5x16;+105 °C;5000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
150 CRZ;Enlarge;MAL215099517E3;3300.0;16.0;SMD;18x18x16;+105 °C;7000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28395.png;Datasheet\capacitors\150 CRZ\150 CRZ.pdf;
