Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
K152M10X7RF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K152M10X7RF5TH5\K152M10X7RF5TH5.pdf;None
K152M10X7RF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1500;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K152M10X7RF5TL2\K152M10X7RF5TL2.pdf;None
K152M10X7RF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K152M10X7RF5UH5\K152M10X7RF5UH5.pdf;None
K152M10X7RF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1500;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K152M10X7RF5UL2\K152M10X7RF5UL2.pdf;None
K152M10X7RH53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K152M10X7RH53H5\K152M10X7RH53H5.pdf;None
K152M10X7RH53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1500;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K152M10X7RH53L2\K152M10X7RH53L2.pdf;None
K152M10X7RH5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K152M10X7RH5TH5\K152M10X7RH5TH5.pdf;None
K152M10X7RH5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1500;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K152M10X7RH5TL2\K152M10X7RH5TL2.pdf;None
K152M10X7RH5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K152M10X7RH5UH5\K152M10X7RH5UH5.pdf;None
K152M10X7RH5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1500;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K152M10X7RH5UL2\K152M10X7RH5UL2.pdf;None
K152M15X7RF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RF53H5\K152M15X7RF53H5.pdf;None
K152M15X7RF53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RF53H5R\K152M15X7RF53H5R.pdf;None
K152M15X7RF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1500;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RF53L2\K152M15X7RF53L2.pdf;None
K152M15X7RF53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1500;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RF53L2R\K152M15X7RF53L2R.pdf;None
K152M15X7RF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RF5TH5\K152M15X7RF5TH5.pdf;None
K152M15X7RF5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RF5TH5R\K152M15X7RF5TH5R.pdf;None
K152M15X7RF5TK5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1500;X7R;5 mm / 0.200 inch;Outside Crimp;Reel;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RF5TK5\K152M15X7RF5TK5.pdf;None
K152M15X7RF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1500;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RF5TL2\K152M15X7RF5TL2.pdf;None
K152M15X7RF5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1500;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RF5TL2R\K152M15X7RF5TL2R.pdf;None
K152M15X7RF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RF5UH5\K152M15X7RF5UH5.pdf;None
K152M15X7RF5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RF5UH5R\K152M15X7RF5UH5R.pdf;None
K152M15X7RF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;1500;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RF5UL2\K152M15X7RF5UL2.pdf;None
K152M15X7RF5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;1500;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RF5UL2R\K152M15X7RF5UL2R.pdf;None
K152M15X7RH53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RH53H5\K152M15X7RH53H5.pdf;None
K152M15X7RH53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RH53H5R\K152M15X7RH53H5R.pdf;None
K152M15X7RH53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1500;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RH53L2\K152M15X7RH53L2.pdf;None
K152M15X7RH53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1500;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RH53L2R\K152M15X7RH53L2R.pdf;None
K152M15X7RH5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RH5TH5\K152M15X7RH5TH5.pdf;None
K152M15X7RH5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RH5TH5R\K152M15X7RH5TH5R.pdf;None
K152M15X7RH5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1500;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RH5TL2\K152M15X7RH5TL2.pdf;None
K152M15X7RH5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1500;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RH5TL2R\K152M15X7RH5TL2R.pdf;None
K152M15X7RH5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RH5UH5\K152M15X7RH5UH5.pdf;None
K152M15X7RH5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RH5UH5R\K152M15X7RH5UH5R.pdf;None
K152M15X7RH5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;1500;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RH5UL2\K152M15X7RH5UL2.pdf;None
K152M15X7RH5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;1500;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RH5UL2R\K152M15X7RH5UL2R.pdf;None
K152M15X7RK53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RK53H5\K152M15X7RK53H5.pdf;None
K152M15X7RK53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RK53H5R\K152M15X7RK53H5R.pdf;None
K152M15X7RK53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1500;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RK53L2\K152M15X7RK53L2.pdf;None
K152M15X7RK53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1500;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RK53L2R\K152M15X7RK53L2R.pdf;None
K152M15X7RK5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RK5TH5\K152M15X7RK5TH5.pdf;None
K152M15X7RK5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RK5TH5R\K152M15X7RK5TH5R.pdf;None
K152M15X7RK5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1500;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RK5TL2\K152M15X7RK5TL2.pdf;None
K152M15X7RK5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1500;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RK5TL2R\K152M15X7RK5TL2R.pdf;None
K152M15X7RK5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RK5UH5\K152M15X7RK5UH5.pdf;None
K152M15X7RK5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RK5UH5R\K152M15X7RK5UH5R.pdf;None
K152M15X7RK5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;1500;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RK5UL2\K152M15X7RK5UL2.pdf;None
K152M15X7RK5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;1500;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K152M15X7RK5UL2R\K152M15X7RK5UL2R.pdf;None
K152M15X7RL53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RL53H5\K152M15X7RL53H5.pdf;None
K152M15X7RL5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RL5TH5\K152M15X7RL5TH5.pdf;None
K152M15X7RL5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;1500;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K152M15X7RL5UH5\K152M15X7RL5UH5.pdf;None
K153K10X7RF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K153K10X7RF53H5\K153K10X7RF53H5.pdf;None
K153K10X7RF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K153K10X7RF53L2\K153K10X7RF53L2.pdf;None
K153K10X7RF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K153K10X7RF5TH5\K153K10X7RF5TH5.pdf;None
K153K10X7RF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K153K10X7RF5TL2\K153K10X7RF5TL2.pdf;None
K153K10X7RF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K153K10X7RF5UH5\K153K10X7RF5UH5.pdf;None
K153K10X7RF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K153K10X7RF5UL2\K153K10X7RF5UL2.pdf;None
K153K15X7RF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K153K15X7RF53H5\K153K15X7RF53H5.pdf;None
K153K15X7RF53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K153K15X7RF53H5R\K153K15X7RF53H5R.pdf;None
K153K15X7RF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K153K15X7RF53L2\K153K15X7RF53L2.pdf;None
K153K15X7RF53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;15000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K153K15X7RF53L2R\K153K15X7RF53L2R.pdf;None
K153K15X7RF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K153K15X7RF5TH5\K153K15X7RF5TH5.pdf;None
K153K15X7RF5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45233.png;Datasheet\capacitors\K153K15X7RF5TH5R\K153K15X7RF5TH5R.pdf;None
K153K15X7RF5TK5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;X7R;5 mm / 0.200 inch;Outside Crimp;Reel;image\capacitors\45171.png;Datasheet\capacitors\K153K15X7RF5TK5\K153K15X7RF5TK5.pdf;None
K153K15X7RF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K153K15X7RF5TL2\K153K15X7RF5TL2.pdf;None
K153K15X7RF5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;15000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45233.png;Datasheet\capacitors\K153K15X7RF5TL2R\K153K15X7RF5TL2R.pdf;None
K153K15X7RF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K153K15X7RF5UH5\K153K15X7RF5UH5.pdf;None
K153K15X7RF5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K153K15X7RF5UH5R\K153K15X7RF5UH5R.pdf;None
K153K15X7RF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K153K15X7RF5UL2\K153K15X7RF5UL2.pdf;None
K153K15X7RF5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;15000;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K153K15X7RF5UL2R\K153K15X7RF5UL2R.pdf;None
K153K15X7RH53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K153K15X7RH53H5\K153K15X7RH53H5.pdf;None
K153K15X7RH53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K153K15X7RH53H5R\K153K15X7RH53H5R.pdf;None
K153K15X7RH53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;15000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45171.png;Datasheet\capacitors\K153K15X7RH53L2\K153K15X7RH53L2.pdf;None
K153K15X7RH53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;15000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image\capacitors\45233.png;Datasheet\capacitors\K153K15X7RH53L2R\K153K15X7RH53L2R.pdf;None
K153K15X7RH5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45171.png;Datasheet\capacitors\K153K15X7RH5TH5\K153K15X7RH5TH5.pdf;None
K153K15X7RH5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45233.png;Datasheet\capacitors\K153K15X7RH5TH5R\K153K15X7RH5TH5R.pdf;None
K153K15X7RH5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;15000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45171.png;Datasheet\capacitors\K153K15X7RH5TL2\K153K15X7RH5TL2.pdf;None
K153K15X7RH5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;15000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image\capacitors\45233.png;Datasheet\capacitors\K153K15X7RH5TL2R\K153K15X7RH5TL2R.pdf;None
K153K15X7RH5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K153K15X7RH5UH5\K153K15X7RH5UH5.pdf;None
K153K15X7RH5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image\capacitors\45233.png;Datasheet\capacitors\K153K15X7RH5UH5R\K153K15X7RH5UH5R.pdf;None
K153K15X7RH5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;15000;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image\capacitors\45171.png;Datasheet\capacitors\K153K15X7RH5UL2\K153K15X7RH5UL2.pdf;None
