Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
116 RLL;Enlarge;MAL211659478E3;4.7;100.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211659109E3;10.0;100.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211671229E3;22.0;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Taped in Ammopack, Straight Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211639478E3;4.7;100.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211669109E3;10.0;100.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211690086E3;22.0;50.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211651478E3;4.7;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211631109E3;10.0;50.0;Radial;Ø5x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211690025E3;22.0;50.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
116 RLL;Enlarge;MAL211690039E3;22.0;50.0;Radial;Ø8.2x11;+105 °C;2000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28316.png;Datasheet\capacitors\116 RLL\116 RLL.pdf;
