Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
150 RMI;Enlarge;MAL215056221E3;220.0;25.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215038479E3;47.0;63.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215038151E3;150.0;63.0;Radial;Ø10x16;+105 °C;6000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215098475E3;470.0;63.0;Radial;Ø16x20;+105 °C;7000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215060221E3;220.0;35.0;Radial;Ø10x12;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215088479E3;47.0;63.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215068151E3;150.0;63.0;Radial;Ø10x16;+105 °C;6000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215054472E3;4700.0;10.0;Radial;Ø16x25;+105 °C;10000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215050221E3;220.0;35.0;Radial;Ø10x12;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215058479E3;47.0;63.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215058151E3;150.0;63.0;Radial;Ø10x16;+105 °C;6000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215064472E3;4700.0;10.0;Radial;Ø16x25;+105 °C;10000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215030221E3;220.0;35.0;Radial;Ø10x12;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215054471E3;470.0;10.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215065152E3;1500.0;16.0;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215034472E3;4700.0;10.0;Radial;Ø16x25;+105 °C;10000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215090228E3;220.0;35.0;Radial;Ø8x15;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215084471E3;470.0;10.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215055152E3;1500.0;16.0;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
